,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
1720,prerank,Cardiac Epithelial To Mesenchymal Transition (GO:0060317),0.40580416901008287,1.111473623213702,0.327445652173913,0.4173508002609718,1.0,4/15,21.28%,TGFBR3;SNAI1;TGFBR1;HEY2
1721,prerank,Response To Estrogen (GO:0043627),0.35264856265036876,1.1113655129094107,0.32546583850931676,0.41728411841867147,1.0,14/28,32.88%,ESR2;SERPINB9;KMT2D;BCAS3;NCOA4;EP300;TRIM25;RBBP5;GHRL;CYP27B1;BRCA1;TRIM24;ASH2L;GATA3
1722,prerank,Negative Regulation Of Microtubule Depolymerization (GO:0007026),0.40340348223500777,1.11098577009576,0.3143631436314363,0.41771616514711013,1.0,4/17,9.38%,CIB1;APC2;TAOK1;HDGFL3
1723,prerank,Negative Chemotaxis (GO:0050919),0.3653647682496387,1.1103272717785784,0.3294871794871795,0.4186816404074424,1.0,5/25,12.57%,ITGAV;RHOA;SEMA4C;NTN1;LGR6
1724,prerank,Nucleic Acid Metabolic Process (GO:0090304),0.346978890440441,1.1092995805013446,0.31343283582089554,0.4202863112517889,1.0,10/29,23.04%,POLG;KPNA2;DNASE2;RAN;XRN2;DNASE1L2;TOPBP1;DDX24;DDX54;DDX1
1725,prerank,Regulation Of Sodium Ion Transport (GO:0002028),0.3538091398837202,1.1090369130596183,0.327930174563591,0.42048058352343765,1.0,6/27,16.24%,WNK1;ATP2B4;SCN5A;CNKSR3;NOS1;YWHAH
1726,prerank,Cell-Cell Adhesion Mediated By Cadherin (GO:0044331),-0.33681088482552335,-1.1089456779971547,0.3,0.7320746530246164,1.0,5/15,23.44%,DCHS1;CDH4;CDH13;CDH3;CDH15
1727,prerank,Very Long-Chain Fatty Acid Metabolic Process (GO:0000038),0.3497493912775081,1.1071329086598927,0.31086142322097376,0.4237229060714208,1.0,13/27,36.06%,ELOVL1;ACOT4;HACD4;SLC27A4;ELOVL6;ABCD3;ACSL1;ACOX2;HACD2;ELOVL4;ELOVL7;PEX2;ACAA1
1728,prerank,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),0.29148669635783847,1.1066187784187471,0.30726872246696035,0.4244161477402651,1.0,20/84,15.83%,CLIP1;CDC42EP3;NCKAP1;NCK1;ARF6;DCTN1;PFN1;RAC1;FCHSD1;PLEK;WHAMM;MAPT;NCKAP1L;SLAIN2;CLU;VASP;PYCARD;MAPRE1;CDK5RAP2;USP8
1729,prerank,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),0.2907589609091694,1.1057328294974267,0.3026315789473684,0.42575898542469004,1.0,21/83,19.92%,TRPV2;ADRB2;ADRB1;CMKLR1;PTH2R;ADIPOR2;DYNC1H1;MFN2;LPIN1;G0S2;LEP;JAK2;APLP2;ZBTB7B;CEBPB;PRKAB2;ELOVL6;UCP2;HSF1;ACSL1;HADHA
1730,prerank,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),0.3069567035033884,1.1053770808592192,0.31085714285714283,0.4261766639243901,1.0,17/58,17.04%,S100A10;FLNA;CIB1;MYADM;CALR;CDC42;RAC1;UTRN;ILK;P4HB;SKAP1;CRKL;JAK2;VIT;TESK1;ECM2;ENC1
1731,prerank,Peptide Catabolic Process (GO:0043171),0.397804257659484,1.1043945365005792,0.3403416557161629,0.4277247634089732,1.0,7/16,29.88%,TPP1;CPQ;XPNPEP1;LNPEP;IDE;ERAP1;NPEPPS
1732,prerank,Neutral Amino Acid Transport (GO:0015804),0.3547622294089755,1.1030937351006984,0.3141025641025641,0.4298719063877654,1.0,10/26,22.43%,SLC6A6;SLC7A11;LLGL2;SLC6A9;SLC36A1;SLC1A5;SLC38A9;SLC38A7;SLC1A4;SLC3A2
1733,prerank,"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)",0.4073126555610757,1.101443592784824,0.3292181069958848,0.4326939607297298,1.0,6/15,26.13%,DDX5;PYHIN1;ATR;ZNHIT1;PMAIP1;SPRED2
1734,prerank,Phospholipid Metabolic Process (GO:0006644),0.3087097403173656,1.1012966933061619,0.3087557603686636,0.4326995930534835,1.0,21/53,30.05%,PLCD1;GDE1;LCP1;PCYT2;PLBD2;LPCAT1;PLPPR3;PLAA;AGPAT4;MBOAT2;AGPAT2;PLCB2;PLD1;ALOX15B;PNPLA3;LCAT;SMPD3;AGPAT3;PLA2G15;PGPEP1;AGPAT1
1735,prerank,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),0.3056263704635657,1.1012909776430053,0.3249714937286203,0.4324515546726859,1.0,35/59,43.38%,CUL4A;GFI1;CDC34;CDC7;BRD4;LATS2;KLF11;E2F2;PHF8;CDK16;CDK5;CCND2;LATS1;CCND3;CDK17;KHDRBS1;EIF4E;CCNE2;CUL5;CUL2;DBF4;EIF4EBP1;ZNF324;E2F1;CDKN1A;GSPT1;CACUL1;POLE;USP37;CUL3;BCAT1;SPDYA;CDK2;CUL1;CDC25A
1736,prerank,Neuron Apoptotic Process (GO:0051402),0.3868213051714498,1.1012068519678637,0.3482849604221636,0.43234653995427136,1.0,3/17,1.29%,GAPDH;NGFR;FAS
1737,prerank,Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200),0.35720621063054914,1.1011415354980931,0.33419354838709675,0.4322131213651647,1.0,11/25,29.44%,DNM1L;PINK1;PYCARD;PDCD5;BAX;BCL2L11;BBC3;BID;PMAIP1;BAK1;PPIF
1738,prerank,Regulation Of Myeloid Cell Differentiation (GO:0045637),0.36099386479545015,1.1006948125615226,0.32608695652173914,0.43276889621183684,1.0,14/24,45.78%,MEIS2;EIF6;LEO1;CTR9;HSPA9;CSF3;CNOT4;PTK2B;PEX2;MAFB;LYN;MEIS1;RBM15;SPI1
1739,prerank,Regulation Of Macromolecule Metabolic Process (GO:0060255),0.27879352416118186,1.1003990507093855,0.31223628691983124,0.433058058990531,1.0,48/122,32.86%,CRIP1;ZNF683;PTPRC;ROCK2;TRIM11;TOB2;ALPK2;IGF1;ATRAID;MTMR9;PIN1;HNRNPAB;ST18;HNRNPDL;NPC1;YBX1;ZC3H12A;TAPBP;ZFP64;CAVIN4;SSH1;BMI1;LDLR;ZNF335;MDM2;SART3;MTMR3;DAXX;STX3;LAMTOR1;C1D;HNRNPD;SETD2;APOE;SHH;TRIM17;EDN3;ZFP36L1;AFF1;CNDP1;AFF4;ADNP2;GDNF;HMG20B;MTMR2;CHD6;NRG1;PCBP2
1740,prerank,Regulation Of Cholesterol Metabolic Process (GO:0090181),-0.294589509943923,-1.0999084045734426,0.3093220338983051,0.7500527412314082,1.0,5/21,6.70%,LDLRAP1;GNB3;SEC14L2;EPHX2;ABCG1
1741,prerank,Regulation Of Meiotic Cell Cycle (GO:0051445),0.3783627902737571,1.0996402542485393,0.34838709677419355,0.4341944364824179,1.0,9/19,29.17%,SPATA22;ANAPC4;ANAPC11;ANAPC10;ANAPC5;CDC27;FZR1;ANAPC7;ANAPC2
1742,prerank,Neuromuscular Junction Development (GO:0007528),-0.3164448536255666,-1.0996068502707137,0.3039647577092511,0.7382023732166495,1.0,8/19,17.27%,ZC4H2;CACNB2;UNC13A;PPFIBP1;DNAJA3;PPFIBP2;UNC13B;GPHN
1743,prerank,Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807),0.33971893089919236,1.09930562601072,0.33667083854818525,0.43456508331901206,1.0,16/31,36.81%,CDC73;CDK2AP2;SLFN11;BRD7;RBL1;PKD2;KANK2;ZNF655;WEE1;INHBA;SUSD2;MYO16;CDKN1A;APC;RB1;PRMT2
1744,prerank,Regulation Of Cold-Induced Thermogenesis (GO:0120161),0.2776090125364631,1.098657361912748,0.3046709129511677,0.43549062958848545,1.0,51/122,37.20%,ACTN3;TRPV2;ADRB2;ADRB1;CMKLR1;PTH2R;ADIPOR2;NRDC;DYNC1H1;MFN2;LPIN1;ADAM17;IP6K1;G0S2;LEP;JAK2;APLP2;ZBTB7B;CEBPB;PRKAB2;ELOVL6;WNT10B;UCP2;HSF1;IL18R1;PCTP;ACSL1;HADHA;LNPEP;ADAMTS5;EPAS1;NPR3;GHRL;KDM3A;DECR1;PRKAB1;IL4;CNOT3;PGAM5;IL15;SLC25A44;IRF4;PLCL2;TFE3;HCRT;ALMS1;ADIPOR1;APC;RB1;HDAC3;SIRT6
1745,prerank,Positive Regulation Of Protein Secretion (GO:0050714),0.2960353236111212,1.0965829644267227,0.31929046563192903,0.4390770960241277,1.0,16/67,16.37%,ATP13A2;ACSL4;MYO18A;ARF6;MCU;TGFB1;PPIA;IGF1;LRRC8A;DNM1L;IER3IP1;ADAM8;GOLPH3;PPID;CAPN10;EZR
1746,prerank,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),0.3879758446032474,1.0954754871428614,0.36684782608695654,0.44092898067357233,1.0,5/17,15.52%,DYNC1LI1;INCENP;PCID2;TPR;CDK5RAP2
1747,prerank,Regulation Of BMP Signaling Pathway (GO:0030510),0.31279298812194195,1.0953562878585859,0.31976744186046513,0.4408864369656632,1.0,11/52,15.23%,FOXD1;SMAD7;SCUBE3;KCP;UBE2D3;XIAP;TWSG1;TMEM53;TRIM33;BMPR2;RBPMS2
1748,prerank,Inorganic Anion Transmembrane Transport (GO:0098661),0.3202145322884004,1.0949582887493912,0.34647550776583036,0.44136013292132675,1.0,20/43,35.80%,SLC20A1;SLC1A7;GABRB1;XPR1;LRRC8A;ANO6;SLC4A8;ANO10;APOL1;SLC12A7;CLCN1;CLCN3;SLC25A11;SLC25A3;CYP27B1;ANO8;SLC26A2;ANO7;SLC37A2;SLC12A2
1749,prerank,Regulation Of Necroptotic Process (GO:0060544),0.3864769834337796,1.0946652170896705,0.37748344370860926,0.4416826901672769,1.0,6/19,15.03%,RIPK1;CASP8;RIPK3;CFLAR;SLC25A4;ITCH
1750,prerank,Protein Peptidyl-Prolyl Isomerization (GO:0000413),0.39827515323095264,1.0945257381054898,0.35514018691588783,0.4416836414078195,1.0,6/16,19.38%,FKBP1B;PPIB;PPIA;PIN1;PPID;NKTR
1751,prerank,Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),0.31295546076770064,1.093876782077286,0.34400948991696323,0.44260655643926183,1.0,11/46,15.46%,SMAD7;BMPR1A;TGFB1;BMP7;PIN1;TWSG1;TGFBR1;EMILIN1;CSNK2B;BMPR2;GDF11
1752,prerank,Negative Regulation Of B Cell Activation (GO:0050869),0.38335364201987,1.093617984325203,0.338255033557047,0.4428469219055568,1.0,8/18,28.99%,SAMSN1;ID2;RC3H1;TNFAIP3;CD300A;MNDA;INHBA;TYROBP
1753,prerank,Negative Regulation Of Fat Cell Differentiation (GO:0045599),0.34290652875994976,1.0935942813887116,0.34394904458598724,0.4426215127116107,1.0,12/28,35.15%,WWTR1;GPS2;TGFB1;RORA;WNT10B;SIRT2;CCDC85B;TNF;SMAD3;FERMT2;ZFP36L2;E2F1
1754,prerank,Response To Cholesterol (GO:0070723),0.3902394309944427,1.0931123623483816,0.3434065934065934,0.4432776556173764,1.0,8/16,24.08%,CES1;TGFB1;PTCH1;OSBPL7;TGFBR1;CCR5;CCL3;GRAMD1B
1755,prerank,Positive Regulation Of Cation Channel Activity (GO:2001259),0.3578343308518245,1.0927889165501066,0.36069651741293535,0.4436154380366291,1.0,12/25,27.97%,CALM1;TMSB4X;CALM2;PPP3CC;CTSS;PKD2;PPP3R1;HTT;AKAP5;PPP3CA;GSTO1;PPP3CB
1756,prerank,Linoleic Acid Metabolic Process (GO:0043651),-0.328165681341981,-1.0913230527758238,0.30638297872340425,0.7541454628776897,1.0,3/15,6.78%,CYP2J2;GSTM2;ALOX15
1757,prerank,Second-Messenger-Mediated Signaling (GO:0019932),0.29666725992826704,1.0907969149644678,0.33707865168539325,0.44707303328138576,1.0,19/62,22.07%,RCAN2;RYR2;KLRG1;MCU;SPHK1;NCALD;SAMD14;CXCL8;RCAN1;NOS1;DHX8;FCGR3A;CCR5;EDN2;PPP2R1A;PDPK1;CCL3;PPP1R9B;PPP2CA
1758,prerank,Neuron Differentiation (GO:0030182),0.2794296244796418,1.0907333198016613,0.310308182784272,0.4469155631269446,1.0,47/104,37.63%,WNK1;ACSL4;HS6ST1;ASCL2;ISL2;IRX5;RUNX1;FZD7;CFLAR;PIN1;BRSK2;CTNNB1;TGFBR1;FZD4;ID2;WNT5B;MTPN;RUNX3;IER2;THOC2;VXN;WNT10B;RTN4;SRF;MANF;CDK5;XBP1;FZD8;EPOP;SHH;RTN3;FZD2;INHBA;UGDH;PAX6;ERBB2;ERCC6;MAP2K1;DDIT4;CASP3;TDP2;SOX11;MYO7A;RNF112;CTF1;PPT1;NTRK2
1759,prerank,Zinc Ion Transport (GO:0006829),0.36638783400875125,1.090567261042798,0.3504043126684636,0.44696515201612963,1.0,12/20,39.69%,SLC30A6;SLC30A1;SLC30A2;SLC39A6;SLC30A5;SLC39A1;SLC39A7;SLC39A9;SLC39A3;SLC39A11;SLC39A13;SLC30A4
1760,prerank,Positive Regulation Of Cell Cycle (GO:0045787),0.3019167270815236,1.0902100670456196,0.3321718931475029,0.44739260981192325,1.0,23/58,30.52%,MARK4;MEIS2;FGFR2;SRPK2;CALR;SPHK1;TTL;TRIM21;CCPG1;AKT1;CDC25B;MDM2;PKD2;HSF1;RAD23A;MAPRE3;PSRC1;CCND2;CCND3;TRIM32;DUSP3;EIF4E;PDGFB
1761,prerank,Cell Cycle G1/S Phase Transition (GO:0044843),0.31207480149064776,1.0878336147828649,0.3562281722933644,0.4514731763354943,1.0,30/49,43.38%,CUL4A;CDC34;CDC7;LATS2;PHF8;CCND2;LATS1;CCND3;MAP3K11;CCNA2;KHDRBS1;EIF4E;CCNE2;CUL5;CUL2;DBF4;EIF4EBP1;ZNF324;E2F1;CDKN1A;GSPT1;CACUL1;POLE;USP37;CUL3;BCAT1;SPDYA;CDK2;CUL1;CDC25A
1762,prerank,Positive Regulation Of Glucose Metabolic Process (GO:0010907),0.39863697040086243,1.0872660426840979,0.3566621803499327,0.45229106213079917,1.0,4/15,9.32%,ARPP19;SIRT7;DDB1;AKT1
1763,prerank,Fatty Acid Beta-Oxidation (GO:0006635),0.3124104207075619,1.0867768653266416,0.33451536643026003,0.4529960830444265,1.0,14/46,27.30%,CROT;SCP2;ACADVL;AUH;HSD17B10;ETFA;ACAA2;ABCD3;HADHA;CRAT;SLC25A17;ACOXL;DECR1;HADHB
1764,prerank,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),0.3702943232850202,1.0853364372540595,0.34076015727391873,0.4553062178895757,1.0,12/21,44.90%,MYO1G;FYN;FGR;VAV1;PRKCD;VAV3;LIMK1;PAK1;PLD2;LYN;SRC;HCK
1765,prerank,Fat Cell Differentiation (GO:0045444),0.3048285253644937,1.0850238022509973,0.3491879350348028,0.4556465510021791,1.0,33/54,42.50%,TMEM120A;ZBTB7A;SUMO1;OSBPL8;BBS9;MED1;PSMB8;TMEM120B;WNT5B;EP300;BBS7;METRNL;CEBPA;INHBB;SDF4;ERAP1;TRIM32;PPARG;CTBP1;EGR2;OSBPL11;GATA2;BBS4;IL11;SLC39A13;TCF7L2;FFAR2;STEAP4;CTBP2;MAFB;PID1;FFAR4;SIRT1
1766,prerank,Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),0.3519269562700951,1.084801320989818,0.33994708994708994,0.45552847284200587,1.0,10/24,36.62%,SNW1;ZEB2;MEN1;EP300;THBS1;CDKN2B;GIPC1;CREBBP;DAB2;SDCBP
1767,prerank,Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),0.3519269562700951,1.084801320989818,0.33994708994708994,0.45552847284200587,1.0,10/24,36.62%,SNW1;ZEB2;MEN1;EP300;THBS1;CDKN2B;GIPC1;CREBBP;DAB2;SDCBP
1768,prerank,Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841),0.3453544567421149,1.0847500022338081,0.36,0.45536631073077505,1.0,8/28,19.25%,IK;ZWILCH;TPR;ZW10;ZNF207;TEX14;BUB3;MAD2L2
1769,prerank,Metal Ion Transport (GO:0030001),0.27314990481575135,1.083167178018102,0.3294243070362473,0.4580382390195652,1.0,40/121,27.98%,CATSPER3;CACNB3;RYR2;CCL5;PANX1;ATP2C1;TRPC3;SELENOK;SCN5A;NIPA1;FYN;ATP2A1;CLU;SLC34A1;ATP2A3;SCN8A;PKD2;RYR1;CCR5;TRPM7;KCNK5;CHP1;CNNM4;SLC4A4;CCL3;NDUFA9;SLC38A7;KCNK7;SLC3A2;KCNQ4;SLC9B2;CACNA1D;KCNJ13;PSEN2;KCNJ3;SLC41A1;KCNJ15;NIPAL2;NMUR1;CYP27B1
1770,prerank,Regulation Of Epidermal Cell Differentiation (GO:0045604),0.3961040191103444,1.0830304511943254,0.3712737127371274,0.4580196159354407,1.0,3/15,2.81%,ERRFI1;ROCK1;ROCK2
1771,prerank,Sensory Perception Of Pain (GO:0019233),0.4020937781893781,1.0822955274306036,0.3880171184022825,0.4591515262477111,1.0,2/15,1.13%,PRDM12;PROK2
1772,prerank,Nuclear Chromosome Segregation (GO:0098813),0.3984258561120883,1.0815493816593234,0.35994587280108253,0.46030344615063384,1.0,7/15,35.37%,INCENP;MAP1S;LATS1;KIF22;FAM83D;TOP2B;NDC80
1773,prerank,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),0.3913995777001667,1.0815063420302737,0.3770053475935829,0.4600976690746393,1.0,6/16,24.63%,SELENOS;FYN;RHBDF2;MAPK14;FGR;MKRN2
1774,prerank,Histone H3 Acetylation (GO:0043966),0.3297848169434637,1.0804426545452352,0.3686176836861768,0.4618009725692518,1.0,14/34,30.17%,DR1;KAT2B;TAF4;TAF5L;TAF2;SF3B5;TADA3;ENY2;TAF10;YEATS2;TAF12;MAP3K7;TADA2B;POLE3
1775,prerank,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),0.3398454210078059,1.0800262509750864,0.3476658476658477,0.4623105436217919,1.0,17/29,42.69%,PHIP;IGF1;IL1B;PDGFRB;NUP62;ANAPC5;EREG;EDN3;IL1A;ANAPC7;PDGFB;NSMCE2;RB1;AURKA;CUL3;CDC16;CDC23
1776,prerank,Fatty Acid Oxidation (GO:0019395),0.3106661673746688,1.0795066764617587,0.3392434988179669,0.4630476240655304,1.0,14/45,27.30%,CROT;SCP2;ADIPOR2;AUH;HSD17B10;PHYH;ACAA2;ABCD3;ADH5;HADHA;CYP4V2;SLC25A17;DECR1;HADHB
1777,prerank,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),0.3919563706231579,1.0787885399609451,0.3662162162162162,0.4641361036534469,1.0,5/15,24.27%,ITGA4;ANO6;THBS1;PRKCI;FASLG
1778,prerank,Sulfur Compound Biosynthetic Process (GO:0044272),0.3009455351683826,1.0787463672014146,0.35494880546075086,0.4639386602107573,1.0,24/57,36.04%,CHPF2;CHST12;CHST11;EXTL3;SLC10A7;CSGALNACT2;GSTP1;CHSY1;EXT2;MPST;GGT5;B4GALT4;MAT2B;ST3GAL4;CHST7;XYLT1;GGT1;UGDH;B4GAT1;XYLT2;GSTM1;B3GNT3;CDO1;MAT2A
1779,prerank,Bile Acid And Bile Salt Transport (GO:0015721),-0.3200827606011238,-1.0782948043890002,0.3053435114503817,0.787007535042671,1.0,6/16,12.55%,AKR1C1;SLCO1A2;ABCC2;SLC27A5;CEACAM1;SLC10A5
1780,prerank,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),0.28864626122120307,1.077307484082661,0.35,0.4662986462069506,1.0,21/69,26.13%,DAG1;WWTR1;SMAD7;TGFB1;MCRIP1;IL1B;CTNNB1;SNAI1;TGFBR1;PHLDB2;GLIPR2;SPRED3;IL17RD;MTOR;MAD2L2;HPN;PPP2CA;SDHAF2;BCL9L;USF3;SPRED2
1781,prerank,Carbohydrate Biosynthetic Process (GO:0016051),0.37038374541401553,1.076575226231827,0.37101063829787234,0.4674317754057524,1.0,7/19,22.83%,B3GALT4;ST6GALNAC6;EXT2;ST8SIA6;B4GALT1;ST3GAL4;MPDU1
1782,prerank,Vesicle Docking (GO:0048278),0.37276668823070497,1.075999567596735,0.36093143596377747,0.4682598930169909,1.0,10/19,28.90%,USO1;STX8;CLN3;STX6;STX3;STX12;STX4;STX11;STX2;STX10
1783,prerank,Regulation Of Neuron Differentiation (GO:0045664),0.29573736962415226,1.0755819154862847,0.3618721461187215,0.4688213041428186,1.0,17/55,21.54%,GDPD5;DISP3;ROCK1;BMP7;CALR;RHOA;ID2;MED1;KCTD11;NEUROD2;CDK5RAP2;YWHAH;CASZ1;REST;FGFR1;BIN1;ARHGEF2
1784,prerank,Regulation Of Anoikis (GO:2000209),0.38271524218289943,1.0753366739748818,0.3684210526315789,0.46898665720820104,1.0,3/17,5.59%,ITGB1;ITGA5;PIK3R3
1785,prerank,Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033),0.3462159215541518,1.0752594579023107,0.3604060913705584,0.46883739726622553,1.0,14/26,37.62%,CCP110;ODF2L;CAPZB;TCHP;TESK1;CEP97;EVI5L;PRKCD;SRGAP2C;EVL;NRG1;TBC1D30;GDI2;TACSTD2
1786,prerank,protein-RNA Complex Assembly (GO:0022618),0.2684392285124057,1.0748878070957966,0.34355179704016914,0.46925791033448244,1.0,45/141,24.14%,CDC73;AGO4;RPS27L;HSP90AA1;SCAF11;TSSC4;SF3B1;RSRP1;SRPK2;SNRPB;CELF2;SNRPG;CRNKL1;XRCC5;PTGES3;TXNL4A;SRSF9;TNIP1;EIF5;ADAR;EIF3J;HNRNPC;DHX29;EIF2S2;DDX23;NCBP1;SF3A2;SETX;EIF6;USP39;AGO3;SART3;CELF1;SNRNP200;MRPS11;DHX9;CELF5;ZRSR2;HEXIM1;STRAP;SRPK1;GEMIN7;DDX1;SART1;AGO1
1787,prerank,Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),0.36921156453374393,1.0743523056961481,0.3772845953002611,0.4700138129198278,1.0,9/20,29.17%,ANAPC4;UBE2S;ANAPC11;ANAPC10;ANAPC5;CDC27;FZR1;ANAPC7;ANAPC2
1788,prerank,mRNA Splice Site Recognition (GO:0006376),0.3397234006170024,1.073524476979225,0.36228287841191065,0.4712888838479571,1.0,13/27,33.09%,SLU7;CELF2;SRSF9;HNRNPC;SF3A2;SETX;CELF5;SFSWAP;SRSF12;SF3A1;SF3A3;LUC7L;PUF60
1789,prerank,Lamellipodium Assembly (GO:0030032),0.3555269141808021,1.0733341698207242,0.37869062901155326,0.47135921495596267,1.0,7/24,17.91%,ITGB1;VCL;RAC1;WHAMM;GOLPH3;ABLIM2;SPATA13
1790,prerank,Nucleobase-Containing Compound Catabolic Process (GO:0034655),0.3118936658168398,1.0723617460889043,0.3558504221954162,0.4729085870668894,1.0,13/43,25.85%,XRN2;DNASE1L2;EXOSC9;EXOSC10;SUPV3L1;NUDT15;NCBP1;EXOSC1;MUS81;HNRNPD;MTREX;RNASEH2C;RNASEH1
1791,prerank,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),0.34534448569455467,1.072138135960108,0.36727272727272725,0.47304188752805104,1.0,13/28,32.47%,CRADD;CASP8;DEDD2;DAXX;TNFRSF1A;BAX;FADD;FASLG;BID;TNF;DDX3X;ZDHHC3;DEDD
1792,prerank,Unsaturated Fatty Acid Metabolic Process (GO:0033559),-0.2546063048805967,-1.0718148552963789,0.304635761589404,0.7973892847486475,1.0,10/38,17.34%,CYP2J2;GSTM2;GPX4;DECR2;ALOX15;DAGLB;EPHX1;ALOX12B;PLA2G4B;FAAH
1793,prerank,Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),0.35917104685667745,1.0703425750898603,0.37745740498034075,0.47621161365525855,1.0,12/22,32.52%,TMEM50A;VPS4B;VCP;CHMP2A;CHMP4A;LEPROT;CHMP2B;TMEM50B;CHMP5;LYST;MVB12A;UBXN6
1794,prerank,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),0.3191551187234849,1.0700567334463948,0.35047846889952156,0.4764759504528926,1.0,19/37,36.81%,CDC73;CDK2AP2;SLFN11;BRD7;AVEN;RBL1;PKD2;KANK2;ZNF655;WEE1;ZFP36L1;INHBA;MYO16;FBXO5;ZFP36L2;CDKN1A;APC;RB1;PRMT2
1795,prerank,Regulation Of Lymphocyte Activation (GO:0051249),0.37286607305326397,1.0700396318919183,0.38926174496644295,0.4762256892707708,1.0,7/18,24.19%,KLRC2;KLRD1;LEP;KLRC3;IKZF3;DCAF15;THEMIS2
1796,prerank,Regulation Of TORC1 Signaling (GO:1903432),0.312929826266114,1.0700130408519344,0.3741339491916859,0.47600335773283414,1.0,18/45,34.67%,RNF167;GPR137B;SESN2;NPC1;RRAGA;SEC13;WAC;NPRL2;CASTOR2;SLC38A9;BMT2;RRAGC;OTUD5;DGKQ;SIK3;NPRL3;PIH1D1;LAMTOR5
1797,prerank,Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112),0.3863032437734305,1.0675429220401764,0.36363636363636365,0.4804973345977959,1.0,4/15,13.96%,CTSG;CCL5;EMILIN1;JAK2
1798,prerank,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)",0.32169210057532005,1.0672010474487592,0.39172749391727496,0.48091110684401184,1.0,19/39,35.20%,PATL2;DCP1B;TUT7;LSM1;EXOSC9;RC3H2;DCP1A;CNOT6L;RC3H1;PATL1;CNOT4;CNOT6;ZFP36;DCP2;CNOT3;DCPS;PDE12;DIS3;CNOT9
1799,prerank,Amide Transport (GO:0042886),0.34442654489283336,1.066672097220561,0.38058748403575987,0.48161873537633665,1.0,12/26,42.70%,TAP1;VAPA;SLC25A32;OSBP;GLTPD2;GIPC1;SLC14A2;SLC14A1;PLTP;FOLR3;SLC46A1;UPK3A
1800,prerank,Positive Regulation Of Chemokine Production (GO:0032722),0.3066601382615116,1.0657282876767995,0.37602820211515864,0.48313778187130674,1.0,16/45,32.28%,IFNG;HMGB1;LCP1;IL1B;TLR3;TIRAP;PYCARD;AZU1;EIF2AK2;CD84;ALOX15B;TNF;IL7;DDX3X;OAS1;EGR1
1801,prerank,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),0.33341049871609113,1.0653776369969954,0.37794299876084264,0.4835270124522715,1.0,7/29,15.43%,IL10RA;CCL5;F2R;IFNL1;LEP;JAK2;EP300
1802,prerank,Amino Acid Transmembrane Transport (GO:0003333),0.3291708008740696,1.06486546244206,0.38922888616891066,0.4842397909879951,1.0,11/31,23.76%,SFXN3;SLC47A1;SLC6A6;SLC25A18;SLC7A11;SLC38A10;SLC25A22;SLC36A1;SLC38A9;SLC38A7;SLC25A12
1803,prerank,Organonitrogen Compound Catabolic Process (GO:1901565),0.2915850961650826,1.0645816056071187,0.36681715575620766,0.4845158549858712,1.0,28/66,34.94%,RIPK1;SQSTM1;TPP1;SGPL1;HOGA1;CASP7;RNF5;ETFA;MTOR;MPST;GGACT;CPQ;LNPEP;PRSS16;IDE;ERAP1;LRSAM1;NPL;PLA2G15;PNPLA8;NPEPPS;IL4I1;HTRA2;GNPDA2;TRIM24;DENND3;CASP3;NAGK
1804,prerank,Limb Development (GO:0060173),-0.2967840236057986,-1.0644765602500645,0.3446969696969697,0.8104379892273941,1.0,6/20,10.75%,NOG;PCSK5;KDF1;INTU;ZNF141;KAT2A
